 (-7.829713148990913396e+02+0.000000000000000000e+00j), (7.889123672579543154e+02+0.000000000000000000e+00j), (8.347841884271477966e+02+0.000000000000000000e+00j), (7.141391842939266610e+01+0.000000000000000000e+00j), (-5.277586935026830588e+02+0.000000000000000000e+00j), (6.996186690559563104e+00+0.000000000000000000e+00j), (1.342231828907796171e+03+0.000000000000000000e+00j), (1.243489347135405581e+02+0.000000000000000000e+00j), (-7.977381456553298733e+01+0.000000000000000000e+00j), (1.617431629892634248e+02+0.000000000000000000e+00j), (4.131440207189307898e+02+0.000000000000000000e+00j), (-4.403609847590097957e+02+0.000000000000000000e+00j), (2.411761926028387961e+02+0.000000000000000000e+00j), (-1.070757497172919415e+02+0.000000000000000000e+00j), (-5.778887209950499937e+01+0.000000000000000000e+00j), (-5.056062971343841923e+02+0.000000000000000000e+00j), (-1.048410294368701017e+02+0.000000000000000000e+00j), (3.084495803269689986e+02+0.000000000000000000e+00j), (1.078108835774306016e+02+0.000000000000000000e+00j), (4.656549679253776475e+01+0.000000000000000000e+00j)
 (7.529009191566998425e+02+0.000000000000000000e+00j), (-4.528448366903122064e+02+0.000000000000000000e+00j), (-2.317624087299848725e+03+0.000000000000000000e+00j), (-2.580667310893857120e+02+0.000000000000000000e+00j), (2.202847033745261456e+02+0.000000000000000000e+00j), (3.684903044396817222e+02+0.000000000000000000e+00j), (4.002318649186580615e+02+0.000000000000000000e+00j), (4.467090711606668378e+02+0.000000000000000000e+00j), (6.767870110693145591e+01+0.000000000000000000e+00j), (-3.182613896447434740e+02+0.000000000000000000e+00j), (-2.968762204224850620e+02+0.000000000000000000e+00j), (-4.357644803530836271e+02+0.000000000000000000e+00j), (-1.806275251803510002e+02+0.000000000000000000e+00j), (1.473924890516821335e+02+0.000000000000000000e+00j), (-2.221135755392339917e+01+0.000000000000000000e+00j), (-3.645634920548668845e+01+0.000000000000000000e+00j), (-1.608469197387915983e+02+0.000000000000000000e+00j), (6.732606627831708010e+02+0.000000000000000000e+00j), (2.168633441280770455e+02+0.000000000000000000e+00j), (-9.928374783326199804e+01+0.000000000000000000e+00j)
 (1.740161349070907306e+02+0.000000000000000000e+00j), (-5.911622912797530489e+02+0.000000000000000000e+00j), (-2.684504235728510366e+02+0.000000000000000000e+00j), (5.680517555633309712e+02+0.000000000000000000e+00j), (-6.816104561680176630e+02+0.000000000000000000e+00j), (9.390256378836602380e+02+0.000000000000000000e+00j), (9.248899059873311899e+02+0.000000000000000000e+00j), (-1.296121048763046701e+02+0.000000000000000000e+00j), (8.803528275806702652e+01+0.000000000000000000e+00j), (-7.493346110000086355e+02+0.000000000000000000e+00j), (-2.708702670891172488e+02+0.000000000000000000e+00j), (-8.824498310348380414e+01+0.000000000000000000e+00j), (1.288127624044269908e+02+0.000000000000000000e+00j), (-2.466269495891646670e+02+0.000000000000000000e+00j), (9.521397909797059356e+01+0.000000000000000000e+00j), (-6.107924543983909871e+01+0.000000000000000000e+00j), (-2.113252282114486320e+02+0.000000000000000000e+00j), (4.483791765855733047e+02+0.000000000000000000e+00j), (-1.889385248442078336e+00+0.000000000000000000e+00j), (2.653192541247098575e+02+0.000000000000000000e+00j)
 (1.023258932042070114e+03+0.000000000000000000e+00j), (4.191640550621478383e+02+0.000000000000000000e+00j), (-4.269437897730980467e+02+0.000000000000000000e+00j), (-7.009424165150785484e+02+0.000000000000000000e+00j), (-9.709180508875056148e+01+0.000000000000000000e+00j), (-1.733568408902266071e+02+0.000000000000000000e+00j), (3.018310182630249017e+01+0.000000000000000000e+00j), (9.778438915841438472e+01+0.000000000000000000e+00j), (1.802559204277947629e+02+0.000000000000000000e+00j), (8.498013026958989258e+02+0.000000000000000000e+00j), (-2.692844023377112421e+02+0.000000000000000000e+00j), (-3.264489724157703563e+02+0.000000000000000000e+00j), (-3.350201875271206831e+01+0.000000000000000000e+00j), (-6.521769829356688319e+01+0.000000000000000000e+00j), (-3.748861934452719424e+02+0.000000000000000000e+00j), (-1.301059378342876585e+02+0.000000000000000000e+00j), (-7.976400743040118186e+02+0.000000000000000000e+00j), (4.470679825102522500e+02+0.000000000000000000e+00j), (4.849792198184228482e+02+0.000000000000000000e+00j), (2.413141141134101133e+02+0.000000000000000000e+00j)
 (-1.235946679227735558e+03+0.000000000000000000e+00j), (2.382421898415604176e+02+0.000000000000000000e+00j), (1.076442616779420177e+03+0.000000000000000000e+00j), (-5.163432701328753183e+02+0.000000000000000000e+00j), (-6.978153320660499048e+01+0.000000000000000000e+00j), (1.881743202001478039e+02+0.000000000000000000e+00j), (6.901862146943772132e+02+0.000000000000000000e+00j), (1.547923944709780528e+02+0.000000000000000000e+00j), (1.616063682242772188e+02+0.000000000000000000e+00j), (-1.077306896539382279e+02+0.000000000000000000e+00j), (2.389570951259611320e+02+0.000000000000000000e+00j), (-8.506976290312367439e+01+0.000000000000000000e+00j), (1.318060380084026235e+02+0.000000000000000000e+00j), (7.385022468920928418e+01+0.000000000000000000e+00j), (-3.531946314053884066e+02+0.000000000000000000e+00j), (-1.097999482627287335e+02+0.000000000000000000e+00j), (-1.892345900276829127e+02+0.000000000000000000e+00j), (3.356161089976317413e+01+0.000000000000000000e+00j), (1.994356386318593195e+02+0.000000000000000000e+00j), (2.409018966735333436e+02+0.000000000000000000e+00j)
 (-9.403266679627070062e+02+0.000000000000000000e+00j), (2.279987824322431607e+02+0.000000000000000000e+00j), (9.917671709033846810e+02+0.000000000000000000e+00j), (-1.400792250241169654e+02+0.000000000000000000e+00j), (-4.377964604340002666e+02+0.000000000000000000e+00j), (1.602354045579589581e+02+0.000000000000000000e+00j), (1.160004823709399034e+03+0.000000000000000000e+00j), (-7.963920094820352347e+00+0.000000000000000000e+00j), (-6.360486042170779086e+01+0.000000000000000000e+00j), (-1.337181571283210246e+00+0.000000000000000000e+00j), (1.500643300436614140e+02+0.000000000000000000e+00j), (-5.961703360311331608e+02+0.000000000000000000e+00j), (1.723916344793957194e+02+0.000000000000000000e+00j), (-2.215686513485959352e+01+0.000000000000000000e+00j), (-4.811138972513840173e+01+0.000000000000000000e+00j), (-4.363613032109158212e+02+0.000000000000000000e+00j), (-1.952632427534812223e+02+0.000000000000000000e+00j), (7.054394493242362785e+01+0.000000000000000000e+00j), (1.814107900119797421e+02+0.000000000000000000e+00j), (1.869980591875486198e+02+0.000000000000000000e+00j)
 (-4.585536689105817914e+02+0.000000000000000000e+00j), (-2.560570147768745755e+03+0.000000000000000000e+00j), (8.868902054242880695e+01+0.000000000000000000e+00j), (-6.947384965559529064e+02+0.000000000000000000e+00j), (7.060363913129016282e+02+0.000000000000000000e+00j), (-7.694668050596164903e+02+0.000000000000000000e+00j), (3.249064834907201202e+02+0.000000000000000000e+00j), (3.823741295300520733e+02+0.000000000000000000e+00j), (-9.096173826928510380e+02+0.000000000000000000e+00j), (8.565493256526622190e+02+0.000000000000000000e+00j), (-3.391935120362252860e+02+0.000000000000000000e+00j), (-6.030520808019861079e+02+0.000000000000000000e+00j), (-7.590726736986155743e+00+0.000000000000000000e+00j), (3.796375999186564627e+02+0.000000000000000000e+00j), (-9.574914260545010336e+01+0.000000000000000000e+00j), (-3.878506989888384737e+02+0.000000000000000000e+00j), (7.928977440004581467e+01+0.000000000000000000e+00j), (-3.973914572002731234e+02+0.000000000000000000e+00j), (2.471032511254121005e+02+0.000000000000000000e+00j), (1.838599747552647727e+02+0.000000000000000000e+00j)
 (2.978651402053632182e+02+0.000000000000000000e+00j), (2.998369121338163268e+02+0.000000000000000000e+00j), (3.050690535002228444e+03+0.000000000000000000e+00j), (-5.055690055686500273e+01+0.000000000000000000e+00j), (5.740827272263079806e+01+0.000000000000000000e+00j), (-1.102186166232580035e+03+0.000000000000000000e+00j), (-7.018896274978400243e+02+0.000000000000000000e+00j), (-3.149095516053320125e+02+0.000000000000000000e+00j), (3.490088357108604669e+02+0.000000000000000000e+00j), (-2.439055048497003213e+02+0.000000000000000000e+00j), (-4.854675535147495680e+02+0.000000000000000000e+00j), (-2.906951435292284600e+02+0.000000000000000000e+00j), (-2.036916109004074826e+01+0.000000000000000000e+00j), (-3.354589251724709698e+01+0.000000000000000000e+00j), (2.876727457493529982e+02+0.000000000000000000e+00j), (9.402878529487544768e+01+0.000000000000000000e+00j), (-3.058235829519115612e+01+0.000000000000000000e+00j), (-9.731527399304582104e+01+0.000000000000000000e+00j), (-7.470710989820287296e+01+0.000000000000000000e+00j), (-8.785462241111189030e+01+0.000000000000000000e+00j)
 (-1.516265447216899020e+03+0.000000000000000000e+00j), (-1.192629516024927170e+03+0.000000000000000000e+00j), (3.039629893004596966e+02+0.000000000000000000e+00j), (4.788735971657160917e+01+0.000000000000000000e+00j), (1.963262204704009946e+03+0.000000000000000000e+00j), (-7.004956254247681500e+02+0.000000000000000000e+00j), (-1.341493352355315437e+03+0.000000000000000000e+00j), (1.071736468543967703e+03+0.000000000000000000e+00j), (1.580235697321596717e+02+0.000000000000000000e+00j), (-5.303327401947417741e+01+0.000000000000000000e+00j), (7.060104174443462171e+02+0.000000000000000000e+00j), (4.671906410873933169e+02+0.000000000000000000e+00j), (8.351421637662862452e+01+0.000000000000000000e+00j), (1.080578418156513294e+02+0.000000000000000000e+00j), (-5.966579230963658631e+01+0.000000000000000000e+00j), (2.537768204735251345e+02+0.000000000000000000e+00j), (-5.854412788535223626e+02+0.000000000000000000e+00j), (-1.645848468582607893e+02+0.000000000000000000e+00j), (2.532819995013126686e+02+0.000000000000000000e+00j), (1.813271005395457109e+02+0.000000000000000000e+00j)
 (-9.920026578358127836e+02+0.000000000000000000e+00j), (-1.097384399219358556e+03+0.000000000000000000e+00j), (1.597289611322422843e+03+0.000000000000000000e+00j), (2.553793035342297912e+02+0.000000000000000000e+00j), (9.996822247344071855e+01+0.000000000000000000e+00j), (-3.946273012283923549e+02+0.000000000000000000e+00j), (1.038053543215984575e+01+0.000000000000000000e+00j), (-2.651264569150622492e+02+0.000000000000000000e+00j), (-2.909882019633008099e+01+0.000000000000000000e+00j), (3.725851347731653362e+01+0.000000000000000000e+00j), (1.126152262905667385e+02+0.000000000000000000e+00j), (2.970382587711141014e+02+0.000000000000000000e+00j), (-1.470210602955707770e+02+0.000000000000000000e+00j), (-4.710437815083967621e+02+0.000000000000000000e+00j), (-1.737264965086290829e+02+0.000000000000000000e+00j), (-3.855527656723581345e+02+0.000000000000000000e+00j), (2.037579935227714145e+02+0.000000000000000000e+00j), (3.894824884515664110e+01+0.000000000000000000e+00j), (1.565626583910587328e+02+0.000000000000000000e+00j), (3.153019083211373754e+02+0.000000000000000000e+00j)
 (-1.489483669784899348e+03+0.000000000000000000e+00j), (1.087530190279933095e+03+0.000000000000000000e+00j), (4.151648907539656648e+02+0.000000000000000000e+00j), (6.820184672019582877e+02+0.000000000000000000e+00j), (1.169862411599191319e+03+0.000000000000000000e+00j), (5.919330938457802631e+02+0.000000000000000000e+00j), (-3.546730324939013030e+02+0.000000000000000000e+00j), (1.179723824103578409e+03+0.000000000000000000e+00j), (4.274555469181765375e+02+0.000000000000000000e+00j), (4.648395946921443738e+02+0.000000000000000000e+00j), (3.285518453589213550e+02+0.000000000000000000e+00j), (8.631196263780414029e+02+0.000000000000000000e+00j), (-5.823059880583413417e+01+0.000000000000000000e+00j), (-3.342532352382631871e+02+0.000000000000000000e+00j), (2.879840295818085565e+02+0.000000000000000000e+00j), (5.462194283036633351e+02+0.000000000000000000e+00j), (-5.788864363670109014e+02+0.000000000000000000e+00j), (5.703210036278721873e+01+0.000000000000000000e+00j), (2.415644782338623884e+02+0.000000000000000000e+00j), (-4.223131630471854123e+02+0.000000000000000000e+00j)
 (5.397709422517402800e+01+0.000000000000000000e+00j), (-6.931765327084856381e+02+0.000000000000000000e+00j), (2.014661505008304587e+01+0.000000000000000000e+00j), (5.429931278491875446e+02+0.000000000000000000e+00j), (-3.642595554875461517e+01+0.000000000000000000e+00j), (-1.001647874374404637e+03+0.000000000000000000e+00j), (4.789411413319173505e+01+0.000000000000000000e+00j), (2.359971679137265710e+02+0.000000000000000000e+00j), (-5.774753617706288367e+00+0.000000000000000000e+00j), (3.920389142894663905e+02+0.000000000000000000e+00j), (6.861641786584623333e+02+0.000000000000000000e+00j), (7.228278312644503103e+02+0.000000000000000000e+00j), (-1.267881583663635467e+02+0.000000000000000000e+00j), (-1.227095365239667615e+02+0.000000000000000000e+00j), (7.876760139379925363e+00+0.000000000000000000e+00j), (9.958750228572617402e+01+0.000000000000000000e+00j), (2.391587581174474764e+01+0.000000000000000000e+00j), (2.465972385030483451e+02+0.000000000000000000e+00j), (5.385955794049365153e+01+0.000000000000000000e+00j), (4.397569371133076999e+01+0.000000000000000000e+00j)
 (5.161640293942704147e+02+0.000000000000000000e+00j), (-1.563415692345474554e+03+0.000000000000000000e+00j), (9.371276669703128164e+02+0.000000000000000000e+00j), (6.912668099039088929e+02+0.000000000000000000e+00j), (5.537174670667559440e+02+0.000000000000000000e+00j), (-2.056764085326809663e+02+0.000000000000000000e+00j), (-1.112512036243841180e+02+0.000000000000000000e+00j), (-1.796446559876225422e+02+0.000000000000000000e+00j), (2.564686954675057606e+01+0.000000000000000000e+00j), (-4.895126048688006790e+02+0.000000000000000000e+00j), (-2.032538250307382555e+02+0.000000000000000000e+00j), (7.114315808569809860e+02+0.000000000000000000e+00j), (2.629134006673532440e+02+0.000000000000000000e+00j), (-4.646301805785371926e+02+0.000000000000000000e+00j), (-1.023135024094158041e+02+0.000000000000000000e+00j), (-3.793246258755227700e+02+0.000000000000000000e+00j), (1.924969689053293393e+02+0.000000000000000000e+00j), (1.789296051759964996e+02+0.000000000000000000e+00j), (2.292039176137388097e+02+0.000000000000000000e+00j), (-4.037770002715492268e+01+0.000000000000000000e+00j)
 (-2.219886568969570362e+03+0.000000000000000000e+00j), (1.360723733124833416e+03+0.000000000000000000e+00j), (5.939589503477000108e+02+0.000000000000000000e+00j), (1.336019444122108979e+01+0.000000000000000000e+00j), (5.855515491622812760e+02+0.000000000000000000e+00j), (8.202175971522847249e+02+0.000000000000000000e+00j), (-3.942990248056765523e+01+0.000000000000000000e+00j), (8.628630551031382083e+02+0.000000000000000000e+00j), (5.478839133641008630e+02+0.000000000000000000e+00j), (1.890698971893334317e+02+0.000000000000000000e+00j), (1.472348943996305763e+02+0.000000000000000000e+00j), (1.257034403492635874e+02+0.000000000000000000e+00j), (2.122293153592870283e+02+0.000000000000000000e+00j), (-3.240128819171050623e+01+0.000000000000000000e+00j), (6.444526738971212865e+01+0.000000000000000000e+00j), (2.693027373013033525e+02+0.000000000000000000e+00j), (-1.360611906389196690e+02+0.000000000000000000e+00j), (3.196950801819280059e+02+0.000000000000000000e+00j), (-3.778430065002785909e+01+0.000000000000000000e+00j), (-3.473476016899385144e+01+0.000000000000000000e+00j)
 (-2.165847292615815604e+03+0.000000000000000000e+00j), (-4.746276969270411428e+00+0.000000000000000000e+00j), (-1.466034081314058540e+03+0.000000000000000000e+00j), (1.987922254604262662e+03+0.000000000000000000e+00j), (-1.314444722466395206e+03+0.000000000000000000e+00j), (-2.005330459633836426e+02+0.000000000000000000e+00j), (-4.654854035054589190e+02+0.000000000000000000e+00j), (-2.408870683948223359e+02+0.000000000000000000e+00j), (-4.126347511491500768e+02+0.000000000000000000e+00j), (-2.538762362405259410e+02+0.000000000000000000e+00j), (6.134627909105797983e+01+0.000000000000000000e+00j), (4.350849860387127706e+02+0.000000000000000000e+00j), (-8.136003040167046265e+02+0.000000000000000000e+00j), (-7.338925685097362361e+01+0.000000000000000000e+00j), (3.581188126858321539e+02+0.000000000000000000e+00j), (-2.174159403699657389e+02+0.000000000000000000e+00j), (-7.880020103821814814e+01+0.000000000000000000e+00j), (-2.851530167046806810e+02+0.000000000000000000e+00j), (2.550998004977884079e+02+0.000000000000000000e+00j), (-2.696771304011144252e+02+0.000000000000000000e+00j)
 (-2.851401425663565988e+03+0.000000000000000000e+00j), (1.957365168409982061e+02+0.000000000000000000e+00j), (-6.658617214254243208e+02+0.000000000000000000e+00j), (1.430464972893702225e+02+0.000000000000000000e+00j), (-8.048762373284025671e+02+0.000000000000000000e+00j), (-2.320675309352006366e+02+0.000000000000000000e+00j), (-4.804777156793102790e+02+0.000000000000000000e+00j), (-5.405201623595511364e+02+0.000000000000000000e+00j), (-5.713767056040802572e+02+0.000000000000000000e+00j), (9.717930199053281513e+02+0.000000000000000000e+00j), (-1.104396345340408971e+03+0.000000000000000000e+00j), (7.541904201357452564e+01+0.000000000000000000e+00j), (-1.246854120748975561e+02+0.000000000000000000e+00j), (1.168420744127302441e+03+0.000000000000000000e+00j), (3.520242333076522527e+02+0.000000000000000000e+00j), (6.362195375293075585e+02+0.000000000000000000e+00j), (5.808710672091376637e+02+0.000000000000000000e+00j), (6.454775747410415079e+02+0.000000000000000000e+00j), (8.039397133434141551e+02+0.000000000000000000e+00j), (-1.364123689941871476e+02+0.000000000000000000e+00j)
